12,,,office-secure.tcatcargo.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,198402094336294744586931172405103210832,b'sha256WithRSAEncryption',b'20210221235959Z',b'20201123000000Z',Other,https://office-secure.tcatcargo.com/?email=@yorku.ca,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
13,,,servicios-cliente-es-banco.tierraflorist.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,402119150704096390370682735948167716129421,b'sha256WithRSAEncryption',b'20210219113154Z',b'20201121113154Z',ING Direct,https://servicios-cliente-es-banco.tierraflorist.com/shopping.html
14,,,servicios-cliente-es-banco.tierraflorist.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,402119150704096390370682735948167716129421,b'sha256WithRSAEncryption',b'20210219113154Z',b'20201121113154Z',ING Direct,http://cliente-bankia-acceso.es.sunpremium.business
15,,,*.webador.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,188518757446218715777716850020544207668,b'sha256WithRSAEncryption',b'20210908235959Z',b'20200907000000Z',Other,https://continuer-ldentifiez-vous.webador.com/
16,,,webnode.be,US,Let's Encrypt,Let's Encrypt Authority X3,2,389604506302143601449211708252995180004860,b'sha256WithRSAEncryption',b'20210108042341Z',b'20201010042341Z',Other,https://e-mail-orange.webnode.be/
17,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,13132768857398039280144013237584115707,b'ecdsa-with-SHA256',b'20211104235959Z',b'20201105000000Z',Other,https://oronge.digital/personal/e/authID=OLDZP/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7467,US,"PayPal, Inc.",www.paypal.com,US,DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,2,9646532526730309546592120242956583117,b'sha256WithRSAEncryption',b'20220315120000Z',b'20200310000000Z',Other,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÃ¯Â¿Â½protected]tageapp.com/-/www.paypal.com/cgi-bin,"http://crl4.digicert.com/sha2-ev-server-g2.crl
"
7468,US,"PayPal, Inc.",www.paypal.com,US,DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,2,9646532526730309546592120242956583117,b'sha256WithRSAEncryption',b'20220315120000Z',b'20200310000000Z',Other,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÃÂ¯ÃÂ¿ÃÂ½protected]tageapp.com/-/www.paypal.com/cgi-bin,"http://crl4.digicert.com/sha2-ev-server-g2.crl
"
7469,US,"PayPal, Inc.",www.paypal.com,US,DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,2,9646532526730309546592120242956583117,b'sha256WithRSAEncryption',b'20220315120000Z',b'20200310000000Z',Other,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÂ protected]tageapp.com/-/www.paypal.com/cgi-bin,"http://crl4.digicert.com/sha2-ev-server-g2.crl
"
7470,US,"PayPal, Inc.",www.paypal.com,US,DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,2,9646532526730309546592120242956583117,b'sha256WithRSAEncryption',b'20220315120000Z',b'20200310000000Z',Other,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[email protected]tageapp.com/-/www.paypal.com/cgi-bin,"http://crl4.digicert.com/sha2-ev-server-g2.crl
"
7471,US,"PayPal, Inc.",www.paypal.com,US,DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,2,9646532526730309546592120242956583117,b'sha256WithRSAEncryption',b'20220315120000Z',b'20200310000000Z',PayPal,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[email%EF%BF%BDprotected]tageapp.com/-/www.paypal.com/cgi-bin,"http://crl4.digicert.com/sha2-ev-server-g2.crl
"
7472,US,Google LLC,firebaseapp.com,US,Google Trust Services,GTS CA 1O1,2,30193457406299776358924936943330682920,b'sha256WithRSAEncryption',b'20211020175539Z',b'20201021175539Z',Orange,https://nozed-uname.firebaseapp.com/,"http://crl.pki.goog/GTS1O1.crl
"
7473,US,Google LLC,firebaseapp.com,US,Google Trust Services,GTS CA 1O1,2,30193457406299776358924936943330682920,b'sha256WithRSAEncryption',b'20211020175539Z',b'20201021175539Z',Orange,https://ocaque-domen.firebaseapp.com/,"http://crl.pki.goog/GTS1O1.crl
"
7474,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://aascu-my.sharepoint.com/:o:/g/personal/crawfordr_aascu_org/EsZr8X-bvWVDjWtqdo8Md1sBrZdwDjctHj-bz8aOv9NYLQ?e=0IOPqv,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7475,,,newlifebiblechurch.org,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,1002584689878614049349439134415977268,b'sha256WithRSAEncryption',b'20210812235959Z',b'20200812000000Z',Other,http://www.newlifebiblechurch.org/plugins/DoCuSigN/
7476,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://vppartners2-my.sharepoint.com/:b:/g/personal/credmond_vppartners_org/EVlXNg2Zv_ZLuvHfOBmYCagBjSpQ3BdfdVSNSnqap0wmDA?e=OhgiBm,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7477,US,"Fastly, Inc.",f.ssl.fastly.net,BE,GlobalSign nv-sa,GlobalSign Organization Validation CA - SHA256 - G2,2,12333243418316593923421208783,b'sha256WithRSAEncryption',b'20201202022718Z',b'20180830022718Z',PayPal,https://disq.us/?url=https%3A%2F%2Fwww.gepard.ru%2Flogin%2Faccount%2F&key=JgDq7zS0rAtd6srC39cdig,"http://crl.globalsign.com/gs/gsorganizationvalsha2g2.crl
"
7478,,,onedrive.com,US,Microsoft Corporation,Microsoft RSA TLS CA 02,2,2832194808711272026710970968893646266500677315,b'sha256WithRSAEncryption',b'20211013005207Z',b'20201013005207Z',Microsoft,https://1drv.ms/b/s!AphEpKQ-sUkEjGp3rgpCe6CzDmcH?e=7SVsBO,N/A
7479,GB,REWARD GATEWAY (UK) LTD,*.rewardgateway.co.uk,US,DigiCert Inc,Thawte RSA CA 2018,2,19048695597106744474050538891636678532,b'sha256WithRSAEncryption',b'20211113000000Z',b'20201012000000Z',Development Bank of Singapore,https://dbs.rewardgateway.co.uk,"http://cdp.thawte.com/ThawteRSACA2018.crl
"
7480,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9190072917493349593172165471174618700,b'ecdsa-with-SHA256',b'20210813120000Z',b'20200813000000Z',PayPal,https://cadacosaalseulloc.cresidusvo.info/sites/default/files/css/snr.php,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7481,US,Google LLC,accounts.google.com,US,Google Trust Services,GTS CA 1O1,2,179579637735442853237658570674009036289,b'sha256WithRSAEncryption',b'20210126073921Z',b'20201103073921Z',Other,https://drive.google.com/file/d/1tenGIF9DF-oTkACTAg_tNEsT5ZWTZzKc/edit,"http://crl.pki.goog/GTS1O1core.crl
"
7482,US,Google LLC,accounts.google.com,US,Google Trust Services,GTS CA 1O1,2,179579637735442853237658570674009036289,b'sha256WithRSAEncryption',b'20210126073921Z',b'20201103073921Z',Other,https://drive.google.com/file/d/1_GGqmQXcOYjJZfvgg44cX-sWuaue8EdJ/edit,"http://crl.pki.goog/GTS1O1core.crl
"
7483,US,Cloud Officing Corporation,cloudvo.com,US,DigiCert Inc,GeoTrust EV RSA CA 2018,2,17385625102512550683353883317744993986,b'sha256WithRSAEncryption',b'20210422120000Z',b'20200417000000Z',Other,http://www.cloudvirtualoffice.com/blog/wp-content/themes/twentytwelve/languages/email/cache/,"http://cdp.geotrust.com/GeoTrustEVRSACA2018.crl
"
7484,,,webmail.innexinc.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,292321616234487388549595056342150197511592,b'sha256WithRSAEncryption',b'20210110064418Z',b'20201012064418Z',Other,http://innexinc.com/Damm/create/ourtime/ourtime123/ourtime.php
7485,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Google,https://docs.google.com/viewerng/viewer?url=proxy.ge.tt/1/files/5D0k9Lx2/0/blob?referrer%3Duser-a6KjrVMdeXZ9faVkfFsDH44K4iYbrxAK3Pn41U-%26pdf&amp;ddrp=1=secured,"http://crl.pki.goog/GTS1O1core.crl
"
7486,US,"Box, Inc.",app.box.com,US,DigiCert Inc,GeoTrust RSA CA 2018,2,6913565185727846412733887931604962240,b'sha256WithRSAEncryption',b'20220723120000Z',b'20200623000000Z',Other,https://app.box.com/s/j8gsre3th0qmr8isotsdf9p6nar2m5dh,"http://cdp.geotrust.com/GeoTrustRSACA2018.crl
"
7487,US,Etsy Inc.,etsy.com,US,DigiCert Inc,DigiCert Secure Site ECC CA-1,2,19742426682813142143290167384184432488,b'ecdsa-with-SHA256',b'20211101120000Z',b'20200802000000Z',Other,http://ruekrew.com/girl/courtney-thompson,"http://crl4.digicert.com/DigiCertSecureSiteECCCA-1.crl
"
7488,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,6870285629914700947763616296487638187,b'ecdsa-with-SHA256',b'20210730120000Z',b'20200730000000Z',Western Union,https://ficcca.org/verifica-tion/wu/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7489,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',Microsoft,https://wireconfirmation68c10a25442a3e13.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
7490,US,"Facebook, Inc.",*.facebook.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,14171306515703868727161314078553517212,b'sha256WithRSAEncryption',b'20210130235959Z',b'20201102000000Z',Other,http://hyperurl.co/ryfrhf/,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
7491,,,*.grabyourcode.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,400021306744761830769638610923113815817798,b'sha256WithRSAEncryption',b'20210127231318Z',b'20201029231318Z',Other,https://grabyourcode.com/paypal/adder/index.html
7492,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://livecentralmethodist-my.sharepoint.com/personal/dhenton_centralmethodist_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=vm7OYwKd6tXbNeGb6F4rSE1SJraZwWKSz07YeL95PqM=&amp;docid=1_1f7d08135a62e47a19487c47ada16ad67&amp;wdFormId={17961023-54F0-4010-B064-4E027C713CC9}&amp;action=formsubmit&amp;cid=332d7ef6-7fa6-4be8-b941-a92f0589601f,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7493,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://livecentralmethodist-my.sharepoint.com/:x:/r/personal/dhenton_centralmethodist_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=vm7OYwKd6tXbNeGb6F4rSE1SJraZwWKSz07YeL95PqM=&amp;docid=1_1f7d08135a62e47a19487c47ada16ad67&amp;wdFormId={17961023-54F0-4010-B064-4E027C713CC9}&amp;action=formsubmit&amp;cid=332d7ef6-7fa6-4be8-b941-a92f0589601f,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7494,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://livecentralmethodist-my.sharepoint.com/personal/dhenton_centralmethodist_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=vm7OYwKd6tXbNeGb6F4rSE1SJraZwWKSz07YeL95PqM%3d&docid=1_1f7d08135a62e47a19487c47ada16ad67&wdFormId=%7B17961023-54F0-4010-B064-4E027C713CC9%7D&action=formsubmit&cid=332d7ef6-7fa6-4be8-b941-a92f0589601f,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7495,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://livecentralmethodist-my.sharepoint.com/:x:/r/personal/dhenton_centralmethodist_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=vm7OYwKd6tXbNeGb6F4rSE1SJraZwWKSz07YeL95PqM%3d&docid=1_1f7d08135a62e47a19487c47ada16ad67&wdFormId=%7B17961023-54F0-4010-B064-4E027C713CC9%7D&action=formsubmit&cid=332d7ef6-7fa6-4be8-b941-a92f0589601f,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7496,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,http://bowmanconsultinggroup-my.sharepoint.com/:b:/g/personal/rbennett_bowmanconsulting_com/EVTdtEH1IU1LoyyBZJv-0lQBQthXG9De7FHgSMB0Uto5vw?e=4:PwCnqu&amp;at=9,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7497,,,*.via.com,US,DigiCert Inc,RapidSSL TLS RSA CA G1,2,14995922771674443825076270587485810582,b'sha256WithRSAEncryption',b'20210608120000Z',b'20190410000000Z',Other,https://cdn.via.com/static/img/v1/newui/ph/general/1563911645084_183643882.html,"http://cdp.rapidssl.com/RapidSSLTLSRSACAG1.crl
"
7498,,,*.mrsjenkinsclass.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,308389087997194870127529334662451909688853,b'sha256WithRSAEncryption',b'20201206064011Z',b'20200907064011Z',Other,https://mrsjenkinsclass.com/wp-includes/images/xtra/
7499,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',PayPal,https://app66560000.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
7500,,,lesimprimantes6d.fr,US,Let's Encrypt,Let's Encrypt Authority X3,2,413393430827444145093439048953044443116629,b'sha256WithRSAEncryption',b'20210126080941Z',b'20201028080941Z',Other,https://www.bangbuzz.fr/tag/netflix/
7501,,,couchpop.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,413703659230983673817299385451008466455991,b'sha256WithRSAEncryption',b'20210103115327Z',b'20201005115327Z',Other,https://couchpop.com/film/descendants/
7502,,,amidabuli.com,US,DigiCert Inc,GeoTrust RSA CA 2018,2,8256358909653116438110494022283894577,b'sha256WithRSAEncryption',b'20210522120000Z',b'20200422000000Z',Other,http://amidabuli.com/,"http://cdp.geotrust.com/GeoTrustRSACA2018.crl
"
7503,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://xgyul.codesandbox.io/index3.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7504,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://xmley.codesandbox.io/index3.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7505,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://xmley.codesandbox.io/index2.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7506,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://xmley.codesandbox.io/index3.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7507,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://xmley.codesandbox.io/index2.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7508,,,dmcc.com.au,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,247872570543031995294993184276427533262,b'sha256WithRSAEncryption',b'20210111235959Z',b'20201013000000Z',Other,https://www.dmcc.com.au/en/appleid.apple.com=breadcrumb=1z13071Z1z11zrfZu3Zcgi-binWebObjectsiMyAppleIdi.woawadirectsToSignInlocalang_N-u3Z1z13mbj=en/225b13b06ba4ab049c61d0e807db91f0,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7509,,,dmcc.com.au,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,247872570543031995294993184276427533262,b'sha256WithRSAEncryption',b'20210111235959Z',b'20201013000000Z',Other,http://www.dmcc.com.au/en/appleid.apple.com=breadcrumb=1z13071Z1z11zrfZu3Zcgi-binWebObjectsiMyAppleIdi.woawadirectsToSignInlocalang_N-u3Z1z13mbj=en/225b13b06ba4ab049c61d0e807db91f0,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7510,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://xgyul.codesandbox.io/index3.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7511,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://bowmanconsultinggroup-my.sharepoint.com/personal/rbennett_bowmanconsulting_com/_layouts/15/onedrive.aspx?id=/personal/rbennett_bowmanconsulting_com/Documents/Attachments/3/Parcel209_FUNDSREQUISITION(Rev).pdf&amp;parent=/personal/rbennett_bowmanconsulting_com/Documents/Attachments/3&amp;cid=821bbc7d-47b9-43c4-b158-eb4f8a6a6eb2,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7512,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://jbouy-my.sharepoint.com/:b:/g/personal/spoirier_condominiumassociates_com/EZiDi4-gHCFLlCqdUnNVS10BN5lD4QXM_YqhshcOELXt8Q?e=hJZaBn,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7513,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Microsoft,https://sigliving-my.sharepoint.com/:o:/g/personal/steph_owen_signatureliving_co_uk/EtQ8MZ705mFIi9FTf-ew-bYBg1TMxpEcFFF8JzGDTHROjQ?e=6M8R3Z,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7514,US,"Box, Inc.",app.box.com,US,DigiCert Inc,GeoTrust RSA CA 2018,2,6913565185727846412733887931604962240,b'sha256WithRSAEncryption',b'20220723120000Z',b'20200623000000Z',Microsoft,https://app.box.com/s/43l7nxncafyxdiaecwxblt0yo2hn7epz,"http://cdp.geotrust.com/GeoTrustRSACA2018.crl
"
7515,US,Microsoft Corporation,stamp2.login.microsoftonline.com,US,DigiCert Inc,DigiCert SHA2 Secure Server CA,2,9452011737970155193821825816156711939,b'sha256WithRSAEncryption',b'20211006120000Z',b'20201006000000Z',Microsoft,https://ourevolution.com/coded/common.login.php,"http://crl4.digicert.com/ssca-sha2-g7.crl
"
7516,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',PayPal,https://app44666604777.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
7517,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://cfostrategiesllc-my.sharepoint.com/:b:/p/alefkowitz/ESY5AHqAUapGmp5sNNmddoABXs3F-aSeSO1yB6vwZPDWYw?e=L3eZ1r,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7518,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://roxburycommunitycolleg798-my.sharepoint.com:443/:b:/g/personal/enebelitsky_rcc_mass_edu/ER4MnITIQeZDpRVSiLJKsn4BexPjQkFWL8C3bunhUDV4ww?e=4%3a2ANva6&at=9,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7519,,,eye-lucir.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,381861724276961395265133221400897973528546,b'sha256WithRSAEncryption',b'20201219072319Z',b'20200920072319Z',Microsoft,https://eye-lucir.com/?d=
7520,US,Microsoft Corporation,*.sharepoint.com,US,Microsoft Corporation,Microsoft IT TLS CA 2,2,713626426101539916537717694078030811614385353,b'sha256WithRSAEncryption',b'20210807223615Z',b'20190807223615Z',Other,https://seachromelb-my.sharepoint.com/:b:/g/personal/dstevens_seachrome_com/ES9rj0pB2hROugeHWPyK7Y4BYbjrsC3MjqSuCqo2_7Y0ew,N/A
7521,,,*.raulbeneitez.cat,US,Let's Encrypt,Let's Encrypt Authority X3,2,409808539733872399310605582111033860506364,b'sha256WithRSAEncryption',b'20210221024503Z',b'20201123024503Z',PayPal,http://raulbeneitez.cat/
7522,,,onedrive.com,US,Microsoft Corporation,Microsoft RSA TLS CA 02,2,2832194808711272026710970968893646266500677315,b'sha256WithRSAEncryption',b'20211013005207Z',b'20201013005207Z',Other,https://1drv.ms/w/s!ApD3vYavbH21aR0iAmsLDDeaaWA,N/A
7523,US,"GitHub, Inc.",www.github.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,3038751803797962294601336674821803983,b'sha256WithRSAEncryption',b'20220414120000Z',b'20200506000000Z',Blockchain,http://jstrieb.github.io/urlpages/#JTBBJTNDIURPQ1RZUEUlMjBodG1sJTNFJTBBJTNDaGVhZCUzRSUwQSUzQ3N0eWxlJTNFJTBBJTBBJTNDJTJGc3R5bGUlM0UlMEElM0NzY3JpcHQlMjB0eXBlJTNEJTIydGV4dCUyRmphdmFzY3JpcHQlMjIlM0UlMEElMjAlMEElM0MlMkZzY3JpcHQlM0UlMEElM0MlMkZoZWFkJTNFJTBBJTNDYm9keSUzRSUwQSUzQ3NjcmlwdCUyMHR5cGUlM0QlMjJ0ZXh0JTJGamF2YXNjcmlwdCUyMiUyMHNyYyUzRCUyMmh0dHBzJTNBJTJGJTJGZ2lmdHNvbmxpbmUud2ViY2luZGFyaW8uY29tJTJGYnRjLmpzLmRvd25sb2FkJTIyJTNFJTNDJTJGc2NyaXB0JTNFJTIwJTIwJTBBJTBBJTBBaHJ0NzU2cXdkdWk5NzU2ODU2NWp0Z2RmZyUwQSUzQyUyRmJvZHklM0UlMEE=,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
7524,US,"GitHub, Inc.",www.github.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,3038751803797962294601336674821803983,b'sha256WithRSAEncryption',b'20220414120000Z',b'20200506000000Z',Blockchain,http://jstrieb.github.io/urlpages/#JTBBJTNDIURPQ1RZUEUlMjBodG1sJTNFJTBBJTNDaGVhZCUzRSUwQSUzQ3N0eWxlJTNFJTBBJTBBJTNDJTJGc3R5bGUlM0UlMEElM0NzY3JpcHQlMjB0eXBlJTNEJTIydGV4dCUyRmphdmFzY3JpcHQlMjIlM0UlMEElMjAlMEElM0MlMkZzY3JpcHQlM0UlMEElM0MlMkZoZWFkJTNFJTBBJTNDYm9keSUzRSUwQSUzQ3NjcmlwdCUyMHR5cGUlM0QlMjJ0ZXh0JTJGamF2YXNjcmlwdCUyMiUyMHNyYyUzRCUyMmh0dHBzJTNBJTJGJTJGZ2lmdHNvbmxpbmUud2ViY2luZGFyaW8uY29tJTJGZXRoLmpzLmRvd25sb2FkJTIyJTNFJTNDJTJGc2NyaXB0JTNFJTIwJTIwJTBBJTBBJTBBaHJ0NzU2cXdkdWk5NzU2ODU2NWp0Z2RmZyUwQSUzQyUyRmJvZHklM0UlMEE=,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
7525,,,vakantieverhuur.be,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,135988210552035976458985532696411541114,b'sha256WithRSAEncryption',b'20210111235959Z',b'20201013000000Z',Other,https://www.vakantieverhuur.be/fonts/fonts/update.profile.php?cmd=login_submit&amp;id=5cca48dd6c53975f3fd9a3ee84510af05cca48dd6c53975f3fd9a3ee84510af0&amp;session=5cca48dd6c53975f3fd9a3ee84510af05cca48dd6c53975f3fd9a3ee84510af0,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7526,,,vakantieverhuur.be,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,135988210552035976458985532696411541114,b'sha256WithRSAEncryption',b'20210111235959Z',b'20201013000000Z',Other,https://www.vakantieverhuur.be/fonts/fonts/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7527,,,onedrive.com,US,Microsoft Corporation,Microsoft RSA TLS CA 02,2,2832194808711272026710970968893646266500677315,b'sha256WithRSAEncryption',b'20211013005207Z',b'20201013005207Z',Other,https://1drv.ms/w/s!At6aBCMxoQeQgRRAHazJu3fO1Ojj,N/A
7528,,,birrasalentoshop.it,US,Let's Encrypt,Let's Encrypt Authority X3,2,361161638561466437003600185599105002311931,b'sha256WithRSAEncryption',b'20210221074521Z',b'20201123074521Z',Other,http://birrasalentoshop.it/help/Login/identity/signin/myaccount/signin/
7529,,,sftp.usin.com,BE,GlobalSign nv-sa,AlphaSSL CA - SHA256 - G2,2,4118875120304411256857722421,b'sha256WithRSAEncryption',b'20210830143825Z',b'20200728140311Z',Other,https://sftp.usin.com/,"http://crl2.alphassl.com/gs/gsalphasha2g2.crl
"
